param1,param3,param11,param12,param13,param14,param15,param16,param17,param18,param21,external_id
101176945,1688,12312,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,101176945
101177461,4177,823,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101177461
101178905,1772,10228,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,101178905
101179405,1087,3913,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101179405
101182007,1179,3821,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101182007
101182961,1581,21419,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,101182961
101184026,1747,17253,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,101184026
101188382,3519,1481,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101188382
101190824,1651,14349,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,101190824
101191405,1634,3366,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101191405
101193637,1202,4798,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,101193637
101197551,1195,15805,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,101197551
101197772,1445,14555,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,101197772
101200196,3846,1154,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101200196
101201117,1971,5029,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,101201117
101202130,1714,10286,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,101202130
101202849,1309,25691,27000.00,505.81,84,13.45,15.60,47.74,42963.24,553.55,101202849
101215150,1560,16440,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,101215150
101217110,1063,9937,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,101217110
101220685,1069,11931,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,101220685
101220952,3267,1733,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101220952
101222270,4296,30704,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,101222270
101224540,1586,5414,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,101224540
101225393,2723,2277,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101225393
101235259,1486,4514,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,101235259
101235569,3761,1239,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101235569
101238479,1176,8824,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,101238479
101242840,1598,7402,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,101242840
101243022,1650,4350,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,101243022
101243979,3628,1372,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101243979
101252099,1432,19568,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,101252099
101252170,1505,4495,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,101252170
101253877,1310,4690,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,101253877
101255292,1972,6028,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,101255292
101259360,2872,2128,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101259360
101261527,1826,7174,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,101261527
101262582,1506,6494,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,101262582
101264925,1268,11732,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,101264925
101272189,1544,10456,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,101272189
101272812,4101,899,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101272812
101273673,1790,9210,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,101273673
101275374,1039,11961,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,101275374
101275382,1326,14674,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,101275382
101276087,1161,6839,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,101276087
101277318,3055,31945,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,101277318
101283261,1660,4340,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,101283261
101285850,1069,5931,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,101285850
101290926,3859,1141,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101290926
101292597,1538,11462,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,101292597
101295618,1815,7185,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,101295618
101297300,3620,1380,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101297300
101300450,1808,5192,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,101300450
101301006,1270,23730,25000.00,468.34,84,13.45,15.60,44.21,39780.56,512.55,101301006
101305494,1062,3938,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101305494
101306725,3549,1451,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101306725
101330502,4217,35783,40000.00,749.34,84,13.45,15.60,70.73,63648.56,820.07,101330502
101334370,3004,31996,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,101334370
101334443,3974,1026,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101334443
101334850,1212,13788,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,101334850
101339461,3211,1789,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101339461
101342055,1187,3813,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,101342055
102123861,1635,18365,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,102123861
102124850,3886,36114,40000.00,749.34,84,13.45,15.60,70.73,63648.56,820.07,102124850
102125090,1931,22069,24000.00,449.61,84,13.45,15.60,42.44,38189.64,492.05,102125090
102125252,1057,7943,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,102125252
102126267,2443,2557,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102126267
102129541,1054,12946,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,102129541
102130388,1530,33470,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,102130388
102131082,1849,3151,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102131082
102132127,1971,26029,28000.00,524.54,84,13.45,15.60,49.51,44554.16,574.05,102132127
102136165,1944,25056,27000.00,505.81,84,13.45,15.60,47.74,42963.24,553.55,102136165
102136181,3361,1639,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102136181
102137285,2159,2841,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102137285
102144478,1344,13656,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,102144478
102150184,1208,12792,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,102150184
102154333,1065,8935,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,102154333
102155119,1344,9656,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,102155119
102158428,1700,5300,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,102158428
102161577,1648,5352,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,102161577
102164703,1110,16890,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,102164703
102171335,1861,3139,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102171335
102180229,1179,4821,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,102180229
102181403,1441,22559,24000.00,449.61,84,13.45,15.60,42.44,38189.64,492.05,102181403
102183945,3833,1167,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102183945
102184291,1801,5199,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,102184291
102185310,1832,27168,29000.00,543.27,84,13.45,15.60,51.28,46145.08,594.55,102185310
102185573,2342,2658,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102185573
102186979,1990,16010,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,102186979
102188777,1509,11491,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,102188777
102189218,1195,48805,50000.00,936.67,84,13.45,15.60,88.41,79560.28,1025.08,102189218
102198560,1573,3427,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102198560
102199051,1796,4204,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,102199051
102201676,1447,11553,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,102201676
102206864,1012,7988,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,102206864
102207755,1985,11015,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,102207755
102209847,1817,5183,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,102209847
102210330,2728,2272,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102210330
102210543,1283,14717,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,102210543
102212090,1797,4203,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,102212090
102215553,1200,7800,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,102215553
102217513,1397,21603,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,102217513
102217823,1473,7527,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,102217823
102218463,1832,11168,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,102218463
102218609,1900,11100,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,102218609
102220468,1851,7149,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,102220468
102223530,1141,3859,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102223530
102224552,4344,45656,50000.00,936.67,84,13.45,15.60,88.41,79560.28,1025.08,102224552
102227136,1882,4118,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,102227136
102227900,1995,5005,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,102227900
102229864,1906,6094,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,102229864
102236887,1816,10184,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,102236887
102237328,3502,1498,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102237328
102248915,3349,1651,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102248915
102250766,4493,507,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102250766
102252408,1656,14344,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,102252408
102253471,4344,656,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102253471
102254710,1623,12377,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,102254710
102257205,1451,5549,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,102257205
102258660,1115,23885,25000.00,468.34,84,13.45,15.60,44.21,39780.56,512.55,102258660
102261091,2916,2084,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102261091
102267227,1974,6026,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,102267227
102268053,1161,16839,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,102268053
102273642,1796,4204,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,102273642
102276048,3363,31637,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,102276048
102276641,1827,7173,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,102276641
102278261,1827,26173,28000.00,524.54,84,13.45,15.60,49.51,44554.16,574.05,102278261
102278814,1998,3002,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102278814
102279012,1024,8976,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,102279012
102283702,2741,2259,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102283702
102285748,2332,2668,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102285748
102287082,1120,18880,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,102287082
102287490,3802,1198,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102287490
102287570,1161,26839,28000.00,524.54,84,13.45,15.60,49.51,44554.16,574.05,102287570
102288224,1659,9341,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,102288224
102291454,4379,621,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102291454
102292639,1906,15094,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,102292639
102293988,1089,9911,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,102293988
102294224,2894,2106,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102294224
102294933,1086,3914,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102294933
102296413,1735,8265,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,102296413
102296740,1626,24374,26000.00,487.07,84,13.45,15.60,45.97,41371.48,533.04,102296740
102298793,1008,3992,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102298793
102303045,1464,4536,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,102303045
102304700,1685,3315,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102304700
102305765,1293,6707,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,102305765
102309361,1171,7829,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,102309361
102313083,1382,3618,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102313083
102317593,1711,3289,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102317593
102319618,1915,7085,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,102319618
102323054,1258,9742,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,102323054
102324034,1521,24479,26000.00,487.07,84,13.45,15.60,45.97,41371.48,533.04,102324034
102324247,1135,4865,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,102324247
102326568,1982,8018,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,102326568
102326754,1165,18835,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,102326754
102333726,1577,16423,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,102333726
102333998,1479,21521,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,102333998
102340307,1019,12981,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,102340307
102342792,1821,8179,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,102342792
102346690,1647,10353,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,102346690
102346720,1431,3569,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102346720
102351350,1590,19410,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,102351350
102352666,1844,17156,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,102352666
102355509,1191,19809,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,102355509
102356823,1331,8669,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,102356823
102361096,2036,32964,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,102361096
102365032,1159,33841,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,102365032
102365598,1835,16165,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,102365598
102366152,1921,11079,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,102366152
102372772,1020,18980,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,102372772
102375542,1161,5839,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,102375542
102378355,1402,4598,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,102378355
102378827,3629,1371,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102378827
102379734,1317,12683,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,102379734
102383995,2630,47370,50000.00,936.67,84,13.45,15.60,88.41,79560.28,1025.08,102383995
102388750,1154,5846,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,102388750
102390304,1562,27438,29000.00,543.27,84,13.45,15.60,51.28,46145.08,594.55,102390304
102391378,3700,1300,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102391378
102393630,3996,1004,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102393630
102393885,1562,7438,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,102393885
102394261,2910,2090,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102394261
102394415,1768,3232,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102394415
102395314,1900,13100,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,102395314
102396469,1744,4256,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,102396469
102398089,1232,4768,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,102398089
102399115,1790,13210,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,102399115
102399514,3218,1782,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102399514
102404135,2530,2470,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102404135
102404712,1471,11529,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,102404712
102405859,1536,17464,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,102405859
102407134,1297,3703,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102407134
102409692,1593,24407,26000.00,487.07,84,13.45,15.60,45.97,41371.48,533.04,102409692
102413860,3296,1704,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102413860
102416249,3230,1770,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102416249
102419868,1271,5729,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,102419868
102420505,1023,10977,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,102420505
102421161,1309,8691,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,102421161
102422184,1009,8991,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,102422184
102422958,1380,4620,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,102422958
102423067,2747,2253,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102423067
102425523,1058,6942,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,102425523
102426481,1178,11822,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,102426481
102428581,1971,3029,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102428581
102428948,2677,2323,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102428948
102434255,1053,4947,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,102434255
102435960,1731,13269,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,102435960
102437777,1337,6663,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,102437777
102439605,1822,8178,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,102439605
102442916,1287,8713,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,102442916
102443386,1475,28525,30000.00,562.01,84,13.45,15.60,53.05,47736.84,615.06,102443386
102443408,1072,20928,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,102443408
102443424,1301,5699,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,102443424
102443483,1967,11033,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,102443483
102444080,2571,32429,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,102444080
102444196,1979,18021,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,102444196
102444293,1379,3621,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102444293
102445230,1964,19036,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,102445230
102445400,1133,27867,29000.00,543.27,84,13.45,15.60,51.28,46145.08,594.55,102445400
102445460,1534,8466,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,102445460
102446350,3422,46578,50000.00,936.67,84,13.45,15.60,88.41,79560.28,1025.08,102446350
102447209,5567,34433,40000.00,749.34,84,13.45,15.60,70.73,63648.56,820.07,102447209
102454639,4262,738,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102454639
102456763,3472,1528,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102456763
102458510,1934,14066,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,102458510
102460370,1317,7683,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,102460370
102463751,1632,5368,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,102463751
102468540,1236,11764,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,102468540
102468680,2064,32936,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,102468680
102470200,2331,32669,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,102470200
102473811,1600,15400,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,102473811
102473870,1083,12917,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,102473870
102473960,3854,1146,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102473960
102476110,2861,2139,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102476110
102477957,1014,27986,29000.00,543.27,84,13.45,15.60,51.28,46145.08,594.55,102477957
102479682,1476,5524,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,102479682
102479950,1973,4027,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,102479950
102480192,1688,3312,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102480192
102482390,2292,2708,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,102482390
102486158,1053,6947,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,102486158
102487430,1727,9273,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,102487430
